code_module,code_presentation,id_student,id_site,date,sum_click
EG043,2024J,74130,440027,9,2
EG043,2024J,81284,440027,12,1
EG043,2024J,53448,440027,13,1
EG043,2024J,87327,440027,8,2
EG043,2024J,56881,440027,11,1
EG043,2024J,86699,440027,9,1
CG0C8,2024J,31909,440027,10,4
CG0C8,2024J,31909,440027,11,1
CG0C8,2024J,73538,440027,10,1
CG0C8,2024J,13968,440027,10,1
CG0C8,2024J,73468,440027,10,1
CG0C8,2024J,21816,440027,12,1
CG0C8,2024J,72366,440027,10,6
CG0C8,2024J,53309,440027,8,1
CG0C8,2024J,53309,440027,10,1
CG0C8,2024J,65041,440027,11,2
CG0C8,2024J,25874,440027,11,1
CG0C8,2024J,19912,440027,11,2
CG0C8,2024J,29425,440027,9,2
CG0C8,2024J,87099,440027,10,1
CG0C8,2024J,36234,440027,10,1
CG0C8,2024J,98022,440027,11,1
CG0C8,2024J,18321,440027,11,1
CG0C8,2024J,19470,440027,12,1
CG0C8,2024J,23788,440027,10,2
CG0C8,2024J,23788,440027,11,2
CG0C8,2024J,45927,440027,11,1
CG0C8,2024J,84482,440027,11,1
CG0C8,2024J,44509,440027,8,1
CG0C8,2024J,49188,440027,12,1
CG0C8,2024J,70929,440027,11,1
CG0C8,2024J,10853,440027,8,1
CG0C8,2024J,10853,440027,9,1
CG0C8,2024J,10853,440027,10,1
CG0C8,2024J,81912,440027,10,2
CG0C8,2024J,35335,440027,10,2
CG0C8,2024J,49660,440027,11,2
EG043,2024J,91816,931934,9,1
EG043,2024J,40067,931934,11,1
EG043,2024J,66744,931934,11,1
EG043,2024J,23228,931934,10,1
EG043,2024J,13048,931934,10,1
EG043,2024J,70051,931934,11,1
EG043,2024J,87817,931934,10,1
EG043,2024J,11433,931934,11,1
EG043,2024J,49959,931934,12,1
EG043,2024J,28899,931934,10,2
EG043,2024J,30640,931934,11,1
EG043,2024J,87327,931934,11,1
EG043,2024J,86699,931934,8,3
CG0C8,2024J,13968,931934,10,1
CG0C8,2024J,21816,931934,12,1
CG0C8,2024J,65041,931934,11,1
CG0C8,2024J,25874,931934,11,1
CG0C8,2024J,19912,931934,11,1
CG0C8,2024J,29425,931934,9,1
CG0C8,2024J,19470,931934,12,1
CG0C8,2024J,23788,931934,12,1
CG0C8,2024J,45927,931934,11,1
CG0C8,2024J,84482,931934,11,1
CG0C8,2024J,49188,931934,12,1
CG0C8,2024J,49660,931934,11,1
EG043,2024J,40262,656383,10,1
EG043,2024J,40262,656383,11,6
EG043,2024J,40262,656383,12,1
EG043,2024J,91816,656383,9,2
EG043,2024J,91816,656383,12,1
EG043,2024J,30085,656383,10,4
EG043,2024J,30085,656383,11,13
EG043,2024J,40067,656383,11,8
EG043,2024J,68154,656383,12,1
EG043,2024J,41730,656383,10,5
EG043,2024J,58540,656383,10,1
EG043,2024J,58540,656383,11,2
EG043,2024J,24262,656383,9,4
EG043,2024J,24262,656383,10,1
EG043,2024J,24262,656383,11,1
EG043,2024J,24262,656383,12,1
EG043,2024J,66744,656383,11,1
EG043,2024J,66744,656383,12,1
EG043,2024J,23228,656383,10,2
EG043,2024J,23228,656383,11,10
EG043,2024J,53612,656383,10,3
EG043,2024J,53612,656383,11,12
EG043,2024J,53612,656383,12,1
EG043,2024J,46658,656383,8,4
EG043,2024J,46658,656383,9,1
EG043,2024J,46658,656383,10,3
EG043,2024J,46658,656383,11,3
EG043,2024J,13048,656383,10,2
EG043,2024J,13048,656383,11,2
EG043,2024J,39638,656383,11,5
EG043,2024J,65578,656383,12,1
EG043,2024J,49070,656383,11,2
EG043,2024J,70051,656383,11,8
EG043,2024J,70051,656383,13,1
EG043,2024J,77830,656383,11,2
EG043,2024J,48475,656383,11,5
EG043,2024J,83798,656383,11,15
EG043,2024J,84557,656383,12,6
EG043,2024J,82643,656383,10,1
EG043,2024J,82643,656383,11,9
EG043,2024J,82643,656383,12,1
EG043,2024J,11433,656383,11,1
EG043,2024J,11433,656383,12,1
EG043,2024J,91596,656383,8,1
EG043,2024J,91596,656383,11,8
EG043,2024J,91596,656383,12,1
EG043,2024J,49959,656383,9,4
EG043,2024J,49959,656383,11,2
EG043,2024J,49959,656383,12,1
EG043,2024J,30640,656383,8,1
EG043,2024J,30640,656383,10,7
EG043,2024J,30640,656383,11,11
EG043,2024J,94378,656383,10,2
EG043,2024J,94378,656383,11,7
EG043,2024J,40679,656383,12,2
EG043,2024J,40679,656383,13,1
EG043,2024J,85177,656383,11,6
EG043,2024J,74130,656383,9,6
EG043,2024J,74130,656383,11,3
EG043,2024J,53448,656383,10,1
EG043,2024J,53448,656383,11,2
EG043,2024J,53448,656383,12,4
EG043,2024J,87327,656383,8,4
EG043,2024J,87327,656383,9,1
EG043,2024J,87327,656383,11,1
EG043,2024J,95149,656383,10,5
EG043,2024J,56881,656383,11,14
EG043,2024J,56881,656383,13,1
EG043,2024J,40007,656383,12,6
CG0C8,2024J,43720,656383,11,10
CG0C8,2024J,31909,656383,10,9
CG0C8,2024J,73538,656383,8,5
CG0C8,2024J,73538,656383,10,1
CG0C8,2024J,73538,656383,13,1
CG0C8,2024J,13968,656383,10,4
CG0C8,2024J,13968,656383,12,5
CG0C8,2024J,73468,656383,8,1
CG0C8,2024J,73468,656383,10,3
CG0C8,2024J,73468,656383,11,7
CG0C8,2024J,73468,656383,12,2
CG0C8,2024J,21816,656383,10,1
CG0C8,2024J,21816,656383,11,4
CG0C8,2024J,92904,656383,10,1
CG0C8,2024J,92904,656383,11,6
CG0C8,2024J,72366,656383,10,5
CG0C8,2024J,53309,656383,10,3
CG0C8,2024J,53309,656383,11,1
CG0C8,2024J,53309,656383,12,5
CG0C8,2024J,76964,656383,10,1
CG0C8,2024J,65041,656383,11,5
CG0C8,2024J,25874,656383,8,1
CG0C8,2024J,25874,656383,11,2
CG0C8,2024J,19912,656383,11,1
CG0C8,2024J,29425,656383,9,2
CG0C8,2024J,29425,656383,11,7
CG0C8,2024J,29425,656383,12,2
CG0C8,2024J,87099,656383,10,2
CG0C8,2024J,87099,656383,11,4
CG0C8,2024J,87099,656383,12,1
CG0C8,2024J,36234,656383,10,4
CG0C8,2024J,36234,656383,11,12
CG0C8,2024J,91999,656383,10,1
CG0C8,2024J,87762,656383,12,6
CG0C8,2024J,98022,656383,9,6
CG0C8,2024J,98022,656383,11,3
CG0C8,2024J,76623,656383,10,5
CG0C8,2024J,18321,656383,11,7
CG0C8,2024J,19470,656383,12,4
CG0C8,2024J,25354,656383,11,6
CG0C8,2024J,33000,656383,10,1
CG0C8,2024J,36892,656383,10,1
CG0C8,2024J,23788,656383,10,8
CG0C8,2024J,23788,656383,11,4
CG0C8,2024J,23788,656383,12,1
CG0C8,2024J,45927,656383,10,2
CG0C8,2024J,84482,656383,11,10
CG0C8,2024J,84482,656383,12,1
CG0C8,2024J,13044,656383,10,8
CG0C8,2024J,13044,656383,11,2
CG0C8,2024J,49188,656383,11,1
CG0C8,2024J,49188,656383,12,10
CG0C8,2024J,70929,656383,11,2
CG0C8,2024J,70929,656383,12,1
CG0C8,2024J,70929,656383,13,5
CG0C8,2024J,10853,656383,8,2
CG0C8,2024J,10853,656383,9,18
CG0C8,2024J,10853,656383,10,4
CG0C8,2024J,10853,656383,11,5
CG0C8,2024J,10853,656383,12,1
CG0C8,2024J,81912,656383,10,5
CG0C8,2024J,35335,656383,10,6
CG0C8,2024J,49660,656383,11,5
CG0C8,2024J,65320,656383,9,6
CG0C8,2024J,45857,656383,8,4
CG0C8,2024J,45857,656383,10,5
CG0C8,2024J,45857,656383,11,6
CG0C8,2024J,45857,656383,12,1
EG043,2024J,40262,828914,11,5
EG043,2024J,40262,828914,12,1
EG043,2024J,91816,828914,9,1
EG043,2024J,30085,828914,10,4
EG043,2024J,30085,828914,11,4
EG043,2024J,40067,828914,11,4
EG043,2024J,40067,828914,12,1
EG043,2024J,41730,828914,10,4
EG043,2024J,58540,828914,10,1
EG043,2024J,58540,828914,11,2
EG043,2024J,24262,828914,12,2
EG043,2024J,23228,828914,10,1
EG043,2024J,23228,828914,11,14
EG043,2024J,53612,828914,10,1
EG043,2024J,53612,828914,11,11
EG043,2024J,53612,828914,12,1
EG043,2024J,46658,828914,8,1
EG043,2024J,46658,828914,9,5
EG043,2024J,46658,828914,11,1
EG043,2024J,13048,828914,11,2
EG043,2024J,13048,828914,12,1
EG043,2024J,39638,828914,11,4
EG043,2024J,49070,828914,11,1
EG043,2024J,70051,828914,11,9
EG043,2024J,48475,828914,11,4
EG043,2024J,83798,828914,11,2
EG043,2024J,84557,828914,12,5
EG043,2024J,82643,828914,11,7
EG043,2024J,91596,828914,8,1
EG043,2024J,91596,828914,11,6
EG043,2024J,91596,828914,12,1
EG043,2024J,49959,828914,9,4
EG043,2024J,49959,828914,11,2
EG043,2024J,30640,828914,8,1
EG043,2024J,30640,828914,10,2
EG043,2024J,30640,828914,11,8
EG043,2024J,94378,828914,10,2
EG043,2024J,94378,828914,11,11
EG043,2024J,94378,828914,13,1
EG043,2024J,40679,828914,12,2
EG043,2024J,40679,828914,13,1
EG043,2024J,85177,828914,12,2
EG043,2024J,74130,828914,9,1
EG043,2024J,53448,828914,10,1
EG043,2024J,53448,828914,11,1
EG043,2024J,53448,828914,12,5
EG043,2024J,87327,828914,8,4
EG043,2024J,87327,828914,9,1
EG043,2024J,87327,828914,11,1
EG043,2024J,95149,828914,10,6
EG043,2024J,56881,828914,11,7
EG043,2024J,56881,828914,13,1
EG043,2024J,40007,828914,12,1
CG0C8,2024J,43720,828914,11,2
CG0C8,2024J,31909,828914,10,6
CG0C8,2024J,73538,828914,8,4
CG0C8,2024J,73538,828914,10,1
CG0C8,2024J,73538,828914,11,1
CG0C8,2024J,13968,828914,10,2
CG0C8,2024J,13968,828914,12,1
CG0C8,2024J,73468,828914,11,6
CG0C8,2024J,73468,828914,12,2
CG0C8,2024J,21816,828914,10,1
CG0C8,2024J,21816,828914,11,5
CG0C8,2024J,92904,828914,11,6
CG0C8,2024J,72366,828914,10,5
CG0C8,2024J,53309,828914,10,3
CG0C8,2024J,53309,828914,11,2
CG0C8,2024J,53309,828914,12,13
CG0C8,2024J,76964,828914,10,1
CG0C8,2024J,65041,828914,11,5
CG0C8,2024J,25874,828914,11,3
CG0C8,2024J,19912,828914,11,2
CG0C8,2024J,29425,828914,9,1
CG0C8,2024J,29425,828914,11,8
CG0C8,2024J,29425,828914,13,1
CG0C8,2024J,87099,828914,10,1
CG0C8,2024J,87099,828914,11,6
CG0C8,2024J,36234,828914,10,1
CG0C8,2024J,36234,828914,11,5
CG0C8,2024J,87762,828914,12,4
CG0C8,2024J,98022,828914,9,2
CG0C8,2024J,98022,828914,11,7
CG0C8,2024J,76623,828914,10,4
CG0C8,2024J,18321,828914,10,1
CG0C8,2024J,18321,828914,11,4
CG0C8,2024J,19470,828914,12,1
CG0C8,2024J,25354,828914,11,6
CG0C8,2024J,36892,828914,10,1
CG0C8,2024J,23788,828914,10,7
CG0C8,2024J,23788,828914,11,4
CG0C8,2024J,84482,828914,10,5
CG0C8,2024J,84482,828914,11,3
CG0C8,2024J,84482,828914,12,1
CG0C8,2024J,13044,828914,10,2
CG0C8,2024J,13044,828914,11,5
CG0C8,2024J,49188,828914,12,8
CG0C8,2024J,70929,828914,11,2
CG0C8,2024J,70929,828914,12,1
CG0C8,2024J,10853,828914,9,10
CG0C8,2024J,10853,828914,10,11
CG0C8,2024J,10853,828914,11,11
CG0C8,2024J,81912,828914,10,1
CG0C8,2024J,35335,828914,10,6
CG0C8,2024J,65320,828914,9,5
CG0C8,2024J,45857,828914,8,5
CG0C8,2024J,45857,828914,10,2
CG0C8,2024J,45857,828914,11,4
CG0C8,2024J,45857,828914,12,1
EG043,2024J,40262,608579,10,4
EG043,2024J,40262,608579,11,29
EG043,2024J,40262,608579,12,2
EG043,2024J,91816,608579,9,22
EG043,2024J,91816,608579,12,2
EG043,2024J,30085,608579,10,2
EG043,2024J,30085,608579,12,2
EG043,2024J,40067,608579,11,4
EG043,2024J,40067,608579,12,16
EG043,2024J,68154,608579,12,2
EG043,2024J,41730,608579,10,40
EG043,2024J,58540,608579,11,8
EG043,2024J,58540,608579,12,31
EG043,2024J,29288,608579,9,2
EG043,2024J,29288,608579,11,2
EG043,2024J,29288,608579,12,4
EG043,2024J,24262,608579,12,4
EG043,2024J,66744,608579,8,6
EG043,2024J,66744,608579,9,2
EG043,2024J,66744,608579,10,12
EG043,2024J,66744,608579,11,34
EG043,2024J,66744,608579,12,2
EG043,2024J,23228,608579,10,6
EG043,2024J,23228,608579,11,22
EG043,2024J,53612,608579,10,6
EG043,2024J,53612,608579,11,18
EG043,2024J,53612,608579,12,2
EG043,2024J,46658,608579,10,28
EG043,2024J,13048,608579,10,2
EG043,2024J,13048,608579,11,6
EG043,2024J,13048,608579,12,14
EG043,2024J,39638,608579,11,18
EG043,2024J,49070,608579,11,4
EG043,2024J,49070,608579,12,2
EG043,2024J,70051,608579,11,10
EG043,2024J,70051,608579,12,10
EG043,2024J,48475,608579,11,10
EG043,2024J,48475,608579,12,18
EG043,2024J,83798,608579,12,2
EG043,2024J,84557,608579,12,16
EG043,2024J,84557,608579,13,2
EG043,2024J,82643,608579,11,16
EG043,2024J,23325,608579,11,2
EG043,2024J,23325,608579,13,2
EG043,2024J,48481,608579,11,4
EG043,2024J,87817,608579,8,2
EG043,2024J,87817,608579,9,2
EG043,2024J,87817,608579,10,14
EG043,2024J,87817,608579,11,2
EG043,2024J,11433,608579,12,4
EG043,2024J,91596,608579,11,10
EG043,2024J,91596,608579,12,43
EG043,2024J,49959,608579,9,2
EG043,2024J,49959,608579,10,23
EG043,2024J,49959,608579,11,2
EG043,2024J,27418,608579,12,2
EG043,2024J,28899,608579,10,4
EG043,2024J,30640,608579,10,6
EG043,2024J,30640,608579,11,20
EG043,2024J,94378,608579,10,6
EG043,2024J,94378,608579,11,16
EG043,2024J,94378,608579,13,10
EG043,2024J,40679,608579,12,4
EG043,2024J,40679,608579,13,18
EG043,2024J,74130,608579,8,2
EG043,2024J,74130,608579,9,10
EG043,2024J,74130,608579,11,10
EG043,2024J,81284,608579,12,16
EG043,2024J,53448,608579,10,4
EG043,2024J,53448,608579,11,6
EG043,2024J,53448,608579,12,14
EG043,2024J,87327,608579,8,10
EG043,2024J,87327,608579,11,4
EG043,2024J,56881,608579,11,10
EG043,2024J,56881,608579,13,6
EG043,2024J,86699,608579,9,2
EG043,2024J,40007,608579,12,2
CG0C8,2024J,43720,608579,11,12
CG0C8,2024J,31909,608579,10,2
CG0C8,2024J,31909,608579,11,16
,2024J,98608,608579,8,2
CG0C8,2024J,48588,608579,11,4
CG0C8,2024J,73538,608579,8,2
CG0C8,2024J,73538,608579,10,34
CG0C8,2024J,73538,608579,11,2
CG0C8,2024J,13968,608579,10,16
CG0C8,2024J,13968,608579,11,2
CG0C8,2024J,73468,608579,8,2
CG0C8,2024J,73468,608579,9,2
CG0C8,2024J,73468,608579,10,30
CG0C8,2024J,73468,608579,11,4
CG0C8,2024J,21816,608579,10,10
CG0C8,2024J,21816,608579,11,10
CG0C8,2024J,92904,608579,11,4
CG0C8,2024J,92904,608579,12,18
CG0C8,2024J,11529,608579,11,14
CG0C8,2024J,72366,608579,10,12
CG0C8,2024J,53309,608579,10,18
CG0C8,2024J,53309,608579,11,12
CG0C8,2024J,76964,608579,10,12
CG0C8,2024J,65041,608579,10,8
CG0C8,2024J,65041,608579,11,10
CG0C8,2024J,25874,608579,8,8
CG0C8,2024J,25874,608579,10,10
CG0C8,2024J,25874,608579,11,26
CG0C8,2024J,25874,608579,13,2
CG0C8,2024J,19912,608579,11,16
CG0C8,2024J,29425,608579,9,2
CG0C8,2024J,29425,608579,10,2
CG0C8,2024J,29425,608579,11,20
CG0C8,2024J,87099,608579,10,2
CG0C8,2024J,87099,608579,11,12
CG0C8,2024J,36234,608579,10,4
CG0C8,2024J,36234,608579,11,16
CG0C8,2024J,98022,608579,9,2
CG0C8,2024J,98022,608579,11,2
CG0C8,2024J,98022,608579,12,18
CG0C8,2024J,76623,608579,10,12
CG0C8,2024J,18321,608579,11,19
CG0C8,2024J,19470,608579,12,14
CG0C8,2024J,25354,608579,10,4
CG0C8,2024J,25354,608579,11,10
CG0C8,2024J,33000,608579,10,22
CG0C8,2024J,36892,608579,10,2
CG0C8,2024J,23788,608579,10,2
CG0C8,2024J,23788,608579,11,10
CG0C8,2024J,23788,608579,12,6
CG0C8,2024J,23788,608579,13,2
CG0C8,2024J,45927,608579,11,14
CG0C8,2024J,84482,608579,11,2
CG0C8,2024J,13044,608579,10,4
CG0C8,2024J,13044,608579,11,18
CG0C8,2024J,49188,608579,12,32
CG0C8,2024J,70929,608579,11,6
CG0C8,2024J,70929,608579,12,2
CG0C8,2024J,70929,608579,13,2
CG0C8,2024J,10853,608579,10,16
CG0C8,2024J,10853,608579,11,44
CG0C8,2024J,81912,608579,9,2
CG0C8,2024J,81912,608579,10,10
CG0C8,2024J,35335,608579,10,20
CG0C8,2024J,49660,608579,10,2
CG0C8,2024J,49660,608579,11,14
CG0C8,2024J,49660,608579,12,16
CG0C8,2024J,45857,608579,8,2
CG0C8,2024J,45857,608579,9,2
CG0C8,2024J,45857,608579,10,2
CG0C8,2024J,45857,608579,11,6
CG0C8,2024J,45857,608579,12,10
EG043,2024J,40262,577154,11,1
EG043,2024J,91816,577154,8,2
EG043,2024J,91816,577154,12,1
EG043,2024J,40067,577154,12,1
EG043,2024J,41730,577154,11,1
EG043,2024J,66744,577154,11,1
EG043,2024J,23228,577154,10,2
EG043,2024J,53612,577154,11,1
EG043,2024J,13048,577154,10,1
EG043,2024J,39638,577154,11,3
EG043,2024J,70051,577154,11,2
EG043,2024J,70051,577154,12,1
EG043,2024J,48475,577154,12,1
EG043,2024J,82643,577154,11,1
EG043,2024J,87817,577154,10,1
EG043,2024J,49959,577154,10,1
EG043,2024J,30640,577154,11,1
EG043,2024J,74130,577154,11,1
EG043,2024J,53448,577154,12,1
CG0C8,2024J,31909,577154,11,1
CG0C8,2024J,73538,577154,10,1
CG0C8,2024J,13968,577154,10,1
CG0C8,2024J,73468,577154,10,3
CG0C8,2024J,21816,577154,11,1
CG0C8,2024J,72366,577154,10,1
CG0C8,2024J,65041,577154,11,1
CG0C8,2024J,25874,577154,11,1
CG0C8,2024J,19912,577154,11,1
CG0C8,2024J,29425,577154,9,1
CG0C8,2024J,87099,577154,11,1
CG0C8,2024J,98022,577154,12,1
CG0C8,2024J,76623,577154,10,1
CG0C8,2024J,18321,577154,12,1
CG0C8,2024J,19470,577154,12,1
CG0C8,2024J,33000,577154,10,1
CG0C8,2024J,45927,577154,11,1
CG0C8,2024J,84482,577154,11,1
CG0C8,2024J,13044,577154,11,1
CG0C8,2024J,49188,577154,12,1
CG0C8,2024J,10853,577154,10,1
CG0C8,2024J,49660,577154,11,1
EG043,2024J,40262,618975,10,4
EG043,2024J,40262,618975,11,6
EG043,2024J,40262,618975,12,16
EG043,2024J,91816,618975,9,20
EG043,2024J,30085,618975,10,4
EG043,2024J,30085,618975,11,40
EG043,2024J,40067,618975,12,2
EG043,2024J,41730,618975,10,26
EG043,2024J,58540,618975,11,14
EG043,2024J,58540,618975,12,28
EG043,2024J,29288,618975,9,2
EG043,2024J,29288,618975,12,40
EG043,2024J,24262,618975,10,4
EG043,2024J,66744,618975,8,4
EG043,2024J,66744,618975,10,10
EG043,2024J,66744,618975,11,32
EG043,2024J,66744,618975,12,2
EG043,2024J,23228,618975,10,14
EG043,2024J,23228,618975,11,4
EG043,2024J,53612,618975,10,4
EG043,2024J,53612,618975,11,18
EG043,2024J,53612,618975,12,2
EG043,2024J,46658,618975,9,2
EG043,2024J,46658,618975,10,10
EG043,2024J,46658,618975,11,4
EG043,2024J,13048,618975,11,19
EG043,2024J,13048,618975,12,2
EG043,2024J,39638,618975,11,26
EG043,2024J,65578,618975,13,12
EG043,2024J,49070,618975,11,6
EG043,2024J,49070,618975,12,2
EG043,2024J,70051,618975,11,16
EG043,2024J,48475,618975,11,18
EG043,2024J,16108,618975,10,2
EG043,2024J,83798,618975,11,2
EG043,2024J,83798,618975,12,18
EG043,2024J,84557,618975,12,18
EG043,2024J,82643,618975,11,14
EG043,2024J,48481,618975,11,14
EG043,2024J,48481,618975,12,2
EG043,2024J,87817,618975,8,2
EG043,2024J,87817,618975,10,14
EG043,2024J,87817,618975,11,2
EG043,2024J,11433,618975,11,2
EG043,2024J,11433,618975,12,2
EG043,2024J,91596,618975,8,2
EG043,2024J,91596,618975,11,20
EG043,2024J,49959,618975,10,2
EG043,2024J,49959,618975,11,24
EG043,2024J,49959,618975,12,2
EG043,2024J,27418,618975,10,4
EG043,2024J,27418,618975,11,2
EG043,2024J,27418,618975,12,12
EG043,2024J,28899,618975,8,2
EG043,2024J,28899,618975,9,2
EG043,2024J,28899,618975,11,28
EG043,2024J,30640,618975,8,2
EG043,2024J,30640,618975,10,18
EG043,2024J,30640,618975,11,4
EG043,2024J,94378,618975,8,2
EG043,2024J,94378,618975,11,20
EG043,2024J,94378,618975,13,14
EG043,2024J,40679,618975,12,2
EG043,2024J,40679,618975,13,37
EG043,2024J,85177,618975,12,10
EG043,2024J,74130,618975,9,40
EG043,2024J,74130,618975,11,2
EG043,2024J,81284,618975,12,14
EG043,2024J,53448,618975,10,2
EG043,2024J,53448,618975,11,2
EG043,2024J,53448,618975,12,16
EG043,2024J,87327,618975,8,12
EG043,2024J,87327,618975,9,4
EG043,2024J,87327,618975,10,2
EG043,2024J,95149,618975,10,2
EG043,2024J,56881,618975,11,20
EG043,2024J,86699,618975,8,2
EG043,2024J,86699,618975,9,2
EG043,2024J,40007,618975,12,16
CG0C8,2024J,43720,618975,10,18
CG0C8,2024J,43720,618975,11,10
CG0C8,2024J,31909,618975,11,4
CG0C8,2024J,48588,618975,10,2
CG0C8,2024J,48588,618975,11,2
CG0C8,2024J,48588,618975,12,2
CG0C8,2024J,73538,618975,10,40
CG0C8,2024J,73538,618975,11,2
CG0C8,2024J,13968,618975,10,20
CG0C8,2024J,13968,618975,11,2
CG0C8,2024J,73468,618975,10,26
CG0C8,2024J,73468,618975,11,4
CG0C8,2024J,21816,618975,10,2
CG0C8,2024J,21816,618975,11,12
CG0C8,2024J,92904,618975,11,8
CG0C8,2024J,92904,618975,12,28
CG0C8,2024J,11529,618975,11,16
CG0C8,2024J,72366,618975,10,2
CG0C8,2024J,72366,618975,11,16
CG0C8,2024J,53309,618975,10,18
CG0C8,2024J,53309,618975,11,26
CG0C8,2024J,76964,618975,10,2
CG0C8,2024J,65041,618975,10,17
CG0C8,2024J,65041,618975,11,8
CG0C8,2024J,25874,618975,8,4
CG0C8,2024J,25874,618975,10,8
CG0C8,2024J,25874,618975,11,22
CG0C8,2024J,25874,618975,13,2
CG0C8,2024J,19912,618975,11,14
CG0C8,2024J,29425,618975,10,6
CG0C8,2024J,29425,618975,11,22
CG0C8,2024J,87099,618975,10,12
CG0C8,2024J,87099,618975,11,2
CG0C8,2024J,36234,618975,10,18
CG0C8,2024J,36234,618975,11,2
CG0C8,2024J,87762,618975,12,18
CG0C8,2024J,98022,618975,9,2
CG0C8,2024J,98022,618975,11,14
CG0C8,2024J,76623,618975,10,14
CG0C8,2024J,18321,618975,11,12
CG0C8,2024J,19470,618975,12,12
CG0C8,2024J,25354,618975,10,2
CG0C8,2024J,25354,618975,11,28
CG0C8,2024J,33000,618975,10,18
CG0C8,2024J,33000,618975,11,4
CG0C8,2024J,36892,618975,10,2
CG0C8,2024J,23788,618975,11,22
CG0C8,2024J,23788,618975,12,2
CG0C8,2024J,23788,618975,13,2
CG0C8,2024J,45927,618975,8,4
CG0C8,2024J,45927,618975,10,4
CG0C8,2024J,45927,618975,11,24
CG0C8,2024J,84482,618975,11,26
CG0C8,2024J,84482,618975,12,2
CG0C8,2024J,44509,618975,12,2
CG0C8,2024J,13044,618975,10,4
CG0C8,2024J,13044,618975,11,14
CG0C8,2024J,49188,618975,12,34
CG0C8,2024J,70929,618975,11,4
CG0C8,2024J,70929,618975,12,30
CG0C8,2024J,10853,618975,9,4
CG0C8,2024J,10853,618975,10,26
CG0C8,2024J,10853,618975,11,23
CG0C8,2024J,81912,618975,9,2
CG0C8,2024J,81912,618975,10,20
CG0C8,2024J,35335,618975,10,4
CG0C8,2024J,49660,618975,11,28
CG0C8,2024J,49660,618975,12,12
CG0C8,2024J,45857,618975,9,2
CG0C8,2024J,45857,618975,10,8
CG0C8,2024J,45857,618975,11,12
CG0C8,2024J,45857,618975,12,6
CG0C8,2024J,45857,618975,13,10
EG043,2024J,40262,151783,10,4
EG043,2024J,40262,151783,11,1
EG043,2024J,40262,151783,12,1
EG043,2024J,91816,151783,9,1
EG043,2024J,91816,151783,11,3
EG043,2024J,30085,151783,11,4
EG043,2024J,40067,151783,11,3
EG043,2024J,40067,151783,12,1
EG043,2024J,41730,151783,10,7
EG043,2024J,41730,151783,11,3
EG043,2024J,58540,151783,11,3
EG043,2024J,58540,151783,12,3
EG043,2024J,29288,151783,12,3
EG043,2024J,24262,151783,12,3
EG043,2024J,66744,151783,11,5
EG043,2024J,23228,151783,10,4
EG043,2024J,53612,151783,11,5
EG043,2024J,13048,151783,12,3
EG043,2024J,39638,151783,11,6
EG043,2024J,65578,151783,13,3
EG043,2024J,70051,151783,11,4
EG043,2024J,77830,151783,11,4
EG043,2024J,48475,151783,11,4
EG043,2024J,16108,151783,10,3
EG043,2024J,83798,151783,12,3
EG043,2024J,84557,151783,12,4
EG043,2024J,82643,151783,11,3
EG043,2024J,48481,151783,11,3
EG043,2024J,48481,151783,12,1
EG043,2024J,87817,151783,10,4
EG043,2024J,11433,151783,12,4
EG043,2024J,91596,151783,11,8
EG043,2024J,91596,151783,12,1
EG043,2024J,49959,151783,11,6
EG043,2024J,27418,151783,10,3
EG043,2024J,28899,151783,11,3
EG043,2024J,30640,151783,10,7
EG043,2024J,30640,151783,11,2
EG043,2024J,94378,151783,11,10
EG043,2024J,94378,151783,13,3
EG043,2024J,40679,151783,12,3
EG043,2024J,40679,151783,13,1
EG043,2024J,85177,151783,12,3
EG043,2024J,74130,151783,11,3
EG043,2024J,81284,151783,12,5
EG043,2024J,53448,151783,12,3
EG043,2024J,87327,151783,8,1
EG043,2024J,87327,151783,9,2
EG043,2024J,87327,151783,10,3
EG043,2024J,95149,151783,10,3
EG043,2024J,56881,151783,11,5
EG043,2024J,40007,151783,12,3
CG0C8,2024J,43720,151783,10,3
CG0C8,2024J,43720,151783,11,1
CG0C8,2024J,31909,151783,11,4
CG0C8,2024J,48588,151783,11,3
CG0C8,2024J,73538,151783,10,6
CG0C8,2024J,73538,151783,11,2
CG0C8,2024J,13968,151783,10,8
CG0C8,2024J,13968,151783,11,1
CG0C8,2024J,73468,151783,9,1
CG0C8,2024J,73468,151783,10,7
CG0C8,2024J,21816,151783,11,3
CG0C8,2024J,92904,151783,10,3
CG0C8,2024J,92904,151783,11,2
CG0C8,2024J,92904,151783,12,1
CG0C8,2024J,72366,151783,11,5
CG0C8,2024J,53309,151783,10,6
CG0C8,2024J,53309,151783,11,2
CG0C8,2024J,65041,151783,10,4
CG0C8,2024J,25874,151783,8,2
CG0C8,2024J,25874,151783,11,4
CG0C8,2024J,19912,151783,11,3
CG0C8,2024J,29425,151783,10,3
CG0C8,2024J,29425,151783,11,2
CG0C8,2024J,87099,151783,10,3
CG0C8,2024J,87099,151783,12,1
CG0C8,2024J,36234,151783,10,5
CG0C8,2024J,36234,151783,11,3
CG0C8,2024J,98022,151783,9,1
CG0C8,2024J,98022,151783,11,4
CG0C8,2024J,98022,151783,12,1
CG0C8,2024J,76623,151783,10,3
CG0C8,2024J,18321,151783,11,3
CG0C8,2024J,19470,151783,12,3
